label_ID,oligomer_ID,framenum,x_nm,y_nm
798,152,8870,4293.1,1525
798,152,8876,4250.1,1512.8
798,152,8877,4279.9,1519.9
798,152,8884,4272.6,1546.8
798,152,8898,4279,1516.6
798,152,8923,4292.5,1521.7
798,152,8926,4280.2,1520.8
799,87,8288,4274.4,4262.6
799,87,8289,4292.3,4261.7
799,87,8298,4287.3,4271.3
799,87,8299,4295.8,4261.7
799,87,8300,4284.3,4247.9
799,87,8312,4282.1,4253.2
799,87,8313,4299.5,4252.9
799,87,8319,4289.9,4261.6
799,87,8320,4289.7,4252.9
799,87,8335,4294.2,4270.1
799,87,8341,4289.1,4266.7
800,87,4518,4287.7,4259.5
800,87,4519,4290.4,4246
800,87,4547,4299.3,4262.9
800,87,4548,4282.4,4243.7
800,87,4549,4296.4,4257.6
800,87,4550,4285.7,4260.5
800,87,4551,4291.8,4244.6
800,87,4552,4297.4,4256.1
800,87,4559,4287.6,4259.1
800,87,4560,4293.8,4262.7
800,87,4570,4279.9,4271
800,87,4571,4285,4248.1
800,87,4589,4300.2,4250.5
800,87,4590,4282.5,4257.2
800,87,4595,4270.3,4267
800,87,4616,4290.3,4267.1
800,87,4617,4308.5,4274.2
800,87,4618,4278.7,4271
800,87,4628,4291.7,4258.9
800,87,4629,4295.8,4264.8
800,87,4633,4274,4265.7
801,87,5960,4291.2,4202
801,87,5961,4288.5,4183.9
801,87,5962,4303.4,4188.8
801,87,5969,4290.1,4207.3
801,87,5970,4286.8,4191.6
801,87,5972,4289.8,4203.6
801,87,5973,4292.3,4187
801,87,5986,4296.3,4200.3
801,87,6007,4283.1,4191
801,87,6008,4288.4,4177.7
801,87,6009,4290.6,4194.3
801,87,6030,4291.1,4185
801,87,6031,4281.8,4183.6
801,87,6032,4297.4,4191.9
801,87,6046,4294.7,4195
801,87,6047,4296,4180.4
801,87,6048,4278.7,4173.3
802,87,1582,4295.2,4205.9
802,87,1583,4283.5,4165
802,87,1584,4288.4,4191.4
802,87,1590,4313.1,4187.1
802,87,1591,4282.4,4193.9
802,87,1596,4296.7,4190.4
802,87,1601,4282.1,4189.1
802,87,1619,4286.4,4199.9
802,87,1627,4296.1,4186.2
802,87,1635,4285.1,4194.2
802,87,1636,4304.1,4185.2
802,87,1637,4301,4198
802,87,1638,4284.8,4186.5
802,87,1639,4287.6,4196.1
802,87,1640,4303,4199.8
802,87,1642,4276.7,4187
802,87,1643,4299.6,4198.1
802,87,1644,4307,4188
802,87,1645,4287.3,4193.9
803,64,3694,4315.6,4479.8
803,64,3695,4316.5,4475.8
803,64,3696,4296,4462.5
803,64,3719,4308.4,4471
803,64,3720,4304.2,4470.7
803,64,3721,4321.1,4480.1
803,64,3730,4301.3,4465.3
803,64,3731,4286.4,4499.5
803,64,3807,4315.1,4471.7
803,64,3808,4318.7,4468.8
803,64,3813,4323.4,4476.6
803,64,3816,4292.4,4472.2
803,64,3817,4292.9,4475.8
803,64,3818,4308.2,4486.2
803,64,3819,4308.8,4454.7
803,64,3821,4323.2,4483.4
803,64,3822,4291.6,4491.2
803,64,3823,4286.1,4478.3
803,64,3830,4304.4,4469.2
803,64,3831,4306.2,4471.7
803,64,3833,4319,4470.1
803,64,3834,4298.3,4502.4
803,64,3835,4303.4,4485.9
803,64,3842,4299.5,4468.4
803,64,3852,4319,4477.7
803,64,3853,4298.3,4467.9
803,64,3854,4303.2,4482.6
803,64,3885,4320.9,4477.5
803,64,3886,4310.9,4466.8
803,64,3903,4319.5,4474.2
803,64,3904,4304.4,4481.7
803,64,3905,4304.2,4478.8
803,64,3910,4307.3,4468
803,64,3911,4320.4,4475
803,64,3912,4310.1,4476.4
803,64,3913,4320.4,4478.1
803,64,3915,4308.5,4484.9
803,64,3916,4302.8,4475.9
803,64,3923,4309.4,4472.7
803,64,3924,4313.8,4482.8
803,64,3930,4307.3,4477.4
803,64,3931,4320.5,4472.6
803,64,3944,4308.8,4467.2
803,64,3945,4297.7,4476.6
803,64,3952,4312.5,4499.4
803,64,3953,4304.5,4458.9
803,64,3963,4319.2,4465.7
803,64,3966,4298.9,4472.3
803,64,3967,4300.3,4462.7
803,64,3968,4321.8,4486.1
803,64,3969,4285.9,4493.6
803,64,3970,4301.7,4480.9
803,64,3978,4315.4,4474.7
803,64,4026,4310.9,4491.4
803,64,4027,4311.5,4484.3
803,64,4028,4295.3,4481.3
803,64,4030,4304.2,4476.9
803,64,4031,4319.3,4486.4
803,64,4032,4309.5,4489.9
803,64,4055,4320.1,4470.2
803,64,4056,4306.5,4470.8
803,64,4059,4290.2,4468.2
803,64,4060,4317.9,4479.8
803,64,4061,4304.4,4483.8
803,64,4062,4304,4485.4
803,64,4063,4314.2,4466.7
803,64,4068,4302.1,4476.5
803,64,4069,4300.8,4486.7
803,64,4077,4292.7,4471.7
803,64,4078,4308.3,4481.9
803,64,4082,4300.9,4470.6
803,64,4083,4295.9,4453.7
803,64,4084,4299.6,4478.9
803,64,4087,4309.9,4482.9
803,64,4088,4295.4,4484.4
803,64,4089,4311.3,4484.1
803,64,4111,4311.9,4465.9
803,64,4112,4318.1,4475.3
803,64,4113,4301.1,4481.1
803,64,4114,4322.9,4483.2
803,64,4117,4318.5,4465.2
803,64,4130,4292.2,4468.4
803,64,4133,4325.1,4470.2
803,64,4144,4313.8,4480.6
803,64,4145,4320.2,4472.2
803,64,4146,4315.1,4465.6
803,64,4147,4295.7,4475.1
804,64,7761,4310.7,4491.5
804,64,7762,4307.5,4450
804,64,7767,4295.7,4486.6
804,64,7780,4317.4,4475
804,64,7781,4310,4452
804,64,7795,4307.8,4476.4
805,152,4161,4326.5,1500.2
805,152,4166,4300.7,1484.7
805,152,4167,4332.5,1495.5
805,152,4183,4303.9,1497.6
805,152,4184,4315.7,1475.6
805,152,4193,4309.9,1487.3
805,152,4194,4313.2,1491.7
805,152,4195,4323.8,1476.6
805,152,4196,4302.3,1492.9
805,152,4202,4308.1,1490.3
805,152,4203,4314.6,1488
805,152,4204,4316,1483.3
805,152,4205,4308.5,1509.8
805,152,4206,4304.1,1484.6
805,152,4213,4300.4,1495.4
805,152,4214,4323.5,1479.4
805,152,4221,4318.2,1475.1
805,152,4222,4317,1494.3
805,152,4223,4296.9,1471.2
805,152,4224,4294.1,1499.9
805,152,4225,4325.4,1470.3
805,152,4252,4306.5,1492.9
805,152,4253,4308.7,1470.9
805,152,4254,4322.3,1483.4
805,152,4255,4303.8,1493.2
805,152,4258,4311.2,1499.5
805,152,4259,4326.6,1486.3
805,152,4260,4321.4,1489.4
806,152,813,4306.8,1467
806,152,814,4323.1,1498.5
806,152,815,4315.2,1475.6
806,152,824,4334.1,1490.3
806,152,833,4315.4,1485.6
806,152,838,4317.1,1467.6
806,152,850,4303.2,1480.1
806,152,851,4297.6,1488.4
806,152,867,4322,1482.1
806,152,873,4310.3,1476
806,152,877,4330.8,1472.4
806,152,878,4289.4,1483.9
806,152,881,4305.8,1489.8
806,152,902,4296.7,1474.4
806,152,903,4312.4,1490.1
806,152,920,4310.9,1496.1
806,152,925,4297.6,1493.6
806,152,926,4311.5,1512.1
806,152,936,4315.9,1466.5
806,152,937,4323.6,1498.9
806,152,949,4324,1499.2
807,64,4585,4323.4,4548.4
807,64,4603,4298.2,4544.5
807,64,4604,4308.7,4539.1
807,64,4605,4315.3,4540.2
807,64,4606,4335.2,4540.7
807,64,4610,4318.5,4560.5
807,64,4611,4307.5,4533.7
807,64,4612,4325.4,4551
807,64,4623,4316.6,4571.3
807,64,4634,4312.1,4553
807,64,4635,4331.8,4533.2
807,64,4636,4317.8,4533.2
807,64,4637,4310.5,4553
807,64,4638,4322.1,4541.9
807,64,4648,4331.1,4557.9
807,64,4649,4301.7,4546.4
807,64,4650,4319.4,4553.9
807,64,4652,4317,4552.6
807,64,4653,4315,4536
807,64,4655,4304.3,4539.5
807,64,4656,4291.2,4552.9
807,64,4657,4301.2,4545.8
807,64,4658,4326.8,4551.2
808,64,3106,4314.1,4550.3
808,64,3107,4313.2,4538.8
808,64,3117,4297.3,4548.5
808,64,3118,4318.2,4530.3
808,64,3127,4305.2,4542.3
808,64,3128,4321.5,4539.9
808,64,3129,4315.8,4555
808,64,3147,4315.9,4533.3
808,64,3170,4310.2,4557.3
808,64,3171,4316.4,4542.7
808,64,3181,4325.7,4546.4
808,64,3199,4307.6,4552.7
809,152,8106,4318.8,1565.7
809,152,8129,4339.2,1550.1
809,152,8130,4324.7,1575.4
809,152,8136,4349.9,1548.3
809,152,8137,4322.9,1531.1
809,152,8142,4342.1,1558.8
809,152,8165,4330.2,1549.4
809,152,8166,4313.8,1552.7
809,152,8167,4313.6,1566
809,152,8168,4316.9,1550.1
809,152,8177,4324.1,1574
809,152,8181,4337.2,1552.1
809,152,8184,4337.8,1560.4
809,152,8185,4301.6,1560.9
810,152,7740,4334.7,1558.7
810,152,7741,4306,1541.9
810,152,7742,4325.9,1556.6
810,152,7743,4317.3,1561.5
810,152,7762,4306.7,1573.9
810,152,7763,4328.5,1556.9
810,152,7767,4339.5,1560.3
810,152,7768,4316.1,1549.1
810,152,7770,4325,1556.1
810,152,7771,4310.4,1551.7
810,152,7772,4318.6,1549.8
810,152,7783,4314.8,1556.3
810,152,7788,4322.6,1550.1
810,152,7799,4327.4,1551.8
810,152,7800,4319.1,1553.7
810,152,7801,4329.1,1564.7
810,152,7802,4321.4,1557
810,152,7803,4335.9,1545.4
810,152,7820,4330.3,1578.1
810,152,7821,4334.2,1546.2
810,152,7822,4317.6,1564.2
810,152,7823,4326.6,1560.6
810,152,7828,4328.5,1560
810,152,7829,4323.5,1545.1
810,152,7835,4318.9,1546.1
810,152,7841,4341.9,1559.7
810,152,7842,4332,1545.4
810,152,7843,4308.5,1567.4
810,152,7844,4326,1552.3
810,152,7845,4328.6,1574.5
810,152,7859,4321.8,1539.6
810,152,7873,4333.9,1579.2
810,152,7874,4311,1556.1
810,152,7875,4310,1552.8
810,152,7876,4320.1,1562.1
810,152,7877,4340.2,1554.6
810,152,7886,4334.1,1545.1
810,152,7887,4342.7,1568.5
810,152,7888,4330.4,1569.7
810,152,7892,4320.1,1553.3
810,152,7893,4331.1,1550.7
810,152,7896,4304,1544.3
810,152,7897,4332.5,1556.6
810,152,7898,4304.7,1556.2
810,152,7899,4325.7,1569.9
810,152,7900,4338.7,1565.3
810,152,7910,4321.9,1546.5
810,152,7938,4334.1,1555.9
811,87,2923,4322.9,4248.5
811,87,2924,4328.9,4227.6
811,87,2925,4337,4224.2
811,87,2929,4322.6,4221.3
812,87,9515,4332.6,4228.1
812,87,9516,4311.4,4221.6
812,87,9517,4332.2,4210.1
812,87,9518,4325.6,4251.6
812,87,9519,4328.5,4230.2
812,87,9520,4349.3,4224.8
812,87,9533,4325.8,4231.8
812,87,9534,4315.2,4231.6
812,87,9541,4320.3,4220.3
812,87,9542,4343.9,4225.8
812,87,9554,4324.3,4222.5
812,87,9566,4325.8,4236.6
812,87,9568,4323.7,4233.2
812,87,9569,4319.3,4222.4
812,87,9574,4339.4,4233
812,87,9575,4330.5,4226.4
812,87,9576,4327.4,4231.3
813,240,4505,4351.9,6882.3
813,240,4506,4363.9,6877.6
813,240,4518,4347.9,6879.3
813,240,4519,4344.5,6896.3
813,240,4520,4346.8,6903.6
813,240,4526,4357.3,6885.7
813,240,4527,4339.4,6888.2
813,240,4528,4361.6,6901.5
813,240,4547,4353.5,6885.6
813,240,4548,4329.9,6880.3
813,240,4549,4340,6886.5
813,240,4550,4333.9,6875.3
813,240,4553,4335.8,6887.1
813,240,4554,4353.2,6884.4
813,240,4555,4352,6881.3
813,240,4564,4351.9,6904.8
813,240,4565,4329.4,6881.9
813,240,4566,4347.4,6876.8
813,240,4567,4350.1,6898.8
813,240,4577,4343.4,6881.1
813,240,4578,4338.8,6880
814,240,1251,4351.7,6907.4
814,240,1252,4356.3,6876.4
814,240,1253,4347.7,6873.2
814,240,1257,4364.7,6884.6
814,240,1262,4350.5,6891.5
814,240,1263,4340.9,6879.4
814,240,1264,4357.9,6895.3
814,240,1265,4326,6875.6
814,240,1275,4348.5,6871.8
814,240,1293,4348.1,6886.5
814,240,1294,4340.5,6891.6
814,240,1311,4339.9,6859
814,240,1312,4350.4,6882.4
814,240,1313,4339,6875.1
814,240,1330,4339.1,6880.8
814,240,1331,4345.9,6869.4
814,240,1332,4353.9,6876.1
814,240,1343,4338.6,6885.3
814,240,1354,4330.6,6881.2
814,240,1355,4348.9,6891
814,240,1368,4329.5,6904.1
814,240,1369,4353.2,6904.2
814,240,1374,4345.3,6881.7
814,240,1391,4343.7,6882.2
814,240,1399,4352.9,6876.3
814,240,1415,4335,6889.2
814,240,1461,4335.8,6884.2
814,240,1462,4328.2,6879.5
814,240,1478,4337.5,6880.7
814,240,1479,4339.9,6880.4
814,240,1480,4336.9,6892.3
814,240,1481,4326.7,6864.4
814,240,1496,4342,6905.3
814,240,1506,4362.6,6886
814,240,1507,4355.6,6893.6
814,240,1512,4360.7,6891
814,240,1513,4356.5,6894.1
815,64,7015,4332.5,4505.1
815,64,7016,4355.5,4480.4
815,64,7021,4340,4524.7
815,64,7022,4354.2,4499.4
815,64,7023,4336.8,4501.7
815,64,7043,4356.6,4513.6
815,64,7053,4349.1,4492.2
815,64,7054,4351.5,4480
815,64,7055,4337.7,4495.5
815,64,7060,4359.5,4522.1
815,64,7061,4354.3,4511.7
815,64,7072,4354.5,4503.6
815,64,7073,4343.1,4514.1
815,64,7074,4361.8,4488.9
815,64,7075,4347.7,4526.2
815,64,7076,4339.9,4497
815,64,7090,4356.5,4504.3
815,64,7091,4333.8,4497.5
816,64,2514,4344.1,4512.9
816,64,2515,4347,4506.3
816,64,2516,4350.9,4500.7
816,64,2517,4336.8,4519.4
816,64,2522,4368.7,4505.6
816,64,2523,4354,4503
816,64,2524,4342.6,4494.2
816,64,2525,4342.9,4512
816,64,2526,4321.8,4520.2
816,64,2554,4356.4,4507
816,64,2555,4354.8,4509.3
816,64,2590,4358.3,4502.7
816,64,2591,4356.1,4502.7
816,64,2603,4327.7,4506.3
816,64,2604,4354.8,4511.1
816,64,2605,4353.3,4487.2
816,64,2609,4344.3,4521
816,64,2610,4335.4,4510.1
816,64,2611,4344.6,4512.2
816,64,2612,4372.7,4516.6
816,64,2613,4341.2,4504.1
816,64,2615,4338.3,4510.1
816,64,2616,4345.2,4512.9
816,64,2622,4329,4506.1
816,64,2623,4336.9,4516.4
816,64,2629,4342.8,4503
816,64,2630,4342.4,4486.5
816,64,2636,4347,4514.3
816,64,2637,4346.6,4513.1
816,64,2638,4349.3,4504.2
816,64,2639,4357.5,4505
816,64,2651,4358,4497
816,64,2652,4352.9,4503.6
816,64,2653,4355.8,4517.1
816,64,2657,4358.2,4501.1
816,64,2660,4330.9,4506.2
817,152,2222,4355.6,1515.6
817,152,2223,4351.6,1520.1
817,152,2228,4339.9,1519.4
817,152,2229,4329.6,1501.5
817,152,2230,4365.9,1510.6
817,152,2238,4356.3,1509.3
817,152,2239,4357.8,1505.6
817,152,2247,4346.1,1511.1
817,152,2248,4359.1,1524.5
817,152,2249,4357.8,1507.8
817,152,2269,4347.8,1519.8
817,152,2270,4342.7,1530
817,152,2271,4363.6,1521
818,152,8905,4350.4,1518
818,152,8913,4355.9,1510.8
818,152,8926,4363.7,1514.6
818,152,8940,4353.4,1525.7
819,240,234,4371.6,6832.7
819,240,235,4380.4,6827
819,240,236,4371,6835.1
819,240,237,4365.1,6842.4
819,240,246,4344.3,6806.1
819,240,247,4355.2,6843.8
819,240,248,4341.2,6830.9
819,240,249,4362.4,6835.6
819,240,266,4369.1,6846.4
819,240,267,4355,6845.8
819,240,268,4371.9,6832.1
819,240,271,4358.8,6832.7
819,240,272,4349.3,6854.5
819,240,276,4339.9,6835.1
819,240,302,4357.8,6833.9
819,240,303,4366,6826.6
819,240,305,4361.9,6841.1
819,240,306,4359.9,6843.4
819,240,307,4358.8,6837.1
820,240,5333,4353.3,6830.8
820,240,5334,4361,6826.5
820,240,5356,4342.5,6829.2
820,240,5357,4357.7,6836.9
820,240,5364,4354.5,6840.3
820,240,5365,4346,6844
820,240,5366,4364.4,6828.2
820,240,5377,4371.3,6824
820,240,5378,4362.2,6813.3
820,240,5379,4371,6834.2
820,240,5413,4352.3,6844.4
821,199,1234,4383.4,1973.6
821,199,1235,4376,1974.6
821,199,1247,4376.6,1964.4
821,199,1248,4377.8,1953.5
821,199,1249,4370.6,1971.6
821,199,1267,4383.7,1966.6
821,199,1268,4387.6,1964.4
821,199,1269,4366.3,1969.6
821,199,1270,4362.7,1962.9
821,199,1271,4360.6,1968.6
821,199,1294,4378.2,1962.2
821,199,1295,4357.6,1963
821,199,1313,4378.4,1978.1
821,199,1316,4388.7,1978
821,199,1317,4374.4,1978.3
821,199,1318,4380.8,1990.1
821,199,1330,4385.6,1979.8
821,199,1331,4361.2,1980.3
821,199,1332,4390.4,1970.3
821,199,1333,4361.1,1989.1
821,199,1343,4369.7,1984.2
821,199,1344,4388.9,1977.6
821,199,1345,4353.9,1978.1
821,199,1346,4375.1,1964.4
821,199,1366,4366.2,1981.3
821,199,1367,4373.5,1965.6
821,199,1376,4381.1,1971
821,199,1384,4376.4,1978
821,199,1387,4359.2,1973.5
821,199,1392,4383.1,1969.5
821,199,1400,4375.4,1973.7
821,199,1401,4377,1969.3
821,199,1402,4378.4,1973.9
821,199,1413,4390.6,1979.3
821,199,1414,4376.1,1963.7
821,199,1424,4375.8,1970.2
821,199,1425,4369.1,1973.3
821,199,1439,4376.8,1973.5
821,199,1440,4395.4,1967.9
821,199,1446,4376,1968.9
821,199,1450,4383.9,1979.3
821,199,1451,4358.4,1965
821,199,1456,4391.3,1974.5
821,199,1457,4371.1,1985.4
821,199,1462,4376.9,1977.1
821,199,1473,4379.1,1983.4
821,199,1474,4370.3,1979.1
821,199,1480,4368.6,1972.1
821,199,1481,4385.3,1974.3
821,199,1482,4390.1,1963.6
821,199,1483,4379.4,1952
821,199,1492,4382.5,1985.9
821,199,1494,4368,1983.5
821,199,1495,4384.5,1963.8
821,199,1503,4378.2,1971.7
821,199,1504,4380.6,1989.8
821,199,1505,4377,1975.2
821,199,1513,4380.7,1946.8
821,199,1514,4384.6,1950.7
821,199,1516,4383,1979.3
821,199,1519,4356.5,1970.8
821,199,1520,4371.1,1981.3
821,199,1521,4375.9,1964.7
821,199,1571,4368.1,1979.2
821,199,1572,4378.8,1966.1
821,199,1597,4369.7,1987.6
821,199,1600,4379.2,1980.5
821,199,1604,4380.3,1978.9
821,199,1616,4379.6,1958.9
821,199,1617,4375.4,1964.6
821,199,1621,4379.9,1974.6
821,199,1627,4367.9,1962
821,199,1628,4379.8,1965.1
821,199,1629,4383,1970.7
821,199,1630,4363.1,1961.2
821,199,1631,4367,1977.2
821,199,1632,4375.2,1968.1
822,199,6753,4387.8,1973.8
822,199,6754,4357,1979.6
822,199,6769,4379.4,1974.9
822,199,6770,4368.6,1965.8
822,199,6771,4375.3,1957.6
822,199,6773,4372.8,1967.8
822,199,6783,4384.2,1974.5
823,199,4564,4376.7,2016.4
823,199,4570,4400.8,2032.6
823,199,4582,4390.1,2019.8
823,199,4585,4388.1,2026.9
823,199,4586,4382.8,2000.4
823,199,4590,4376.7,2017.2
823,199,4591,4383.4,2024
823,199,4592,4393.4,2018.4
823,199,4611,4404.5,2021
823,199,4612,4376.2,2021.6
823,199,4613,4388.2,1997
823,199,4614,4384.8,2022.1
823,199,4619,4388.2,2030.2
823,199,4620,4401.9,2029.5
823,199,4621,4378.6,2023.6
823,199,4622,4405.2,2040.8
823,199,4640,4376.5,2018.2
823,199,4641,4384.5,2023.2
823,199,4642,4379.3,2024.1
823,199,4643,4385.8,2019.5
823,199,4644,4390.4,2018.7
824,199,1418,4415.6,2023.7
824,199,1419,4375.9,2033.4
824,199,1429,4388.7,2027.5
824,199,1430,4369.8,2011.5
824,199,1437,4383.5,2018.4
824,199,1445,4383.8,2005.3
824,199,1446,4403.9,2024.3
824,199,1447,4380.3,2016.9
824,199,1453,4402.7,2032.9
824,199,1454,4367.7,2021.7
825,240,4574,4369.4,6912.6
825,240,4575,4409.8,6886.3
825,240,4576,4393.7,6894.7
825,240,4586,4376.3,6896.9
825,240,4587,4390.7,6892.8
825,240,4593,4388.2,6897.7
825,240,4600,4388.9,6901.9
825,240,4619,4402.7,6894.4
826,240,5280,4409,6912.6
826,240,5316,4383.6,6903.2
826,240,5317,4383.2,6893.5
826,240,5318,4384,6891.7
826,240,5319,4395.6,6899.7
826,240,5320,4396,6901.3
826,240,5331,4388,6889.9
826,240,5332,4366.9,6911.1
826,240,5338,4390.8,6918.3
826,240,5339,4401.2,6903.1
826,240,5340,4401,6901.7
826,240,5341,4386.7,6897.2
826,240,5354,4388.9,6903.2
826,240,5355,4392.7,6900.2
826,240,5356,4403.3,6908.8
826,240,5357,4378,6889.4
826,240,5368,4394.5,6881.7
826,240,5369,4399.2,6904.6
826,240,5370,4374.4,6902.8
826,240,5400,4376.9,6902.2
826,240,5401,4380.7,6900.1
826,240,5414,4392.2,6899
826,240,5415,4384.4,6892.9
826,240,5418,4407.8,6907.4
826,240,5432,4396.7,6900.7
826,240,5436,4364.4,6887.1
826,240,5437,4394.3,6901.7
826,240,5451,4396.9,6902.1
826,240,5452,4389.6,6894.2
826,240,5454,4393.1,6904.7
827,102,8735,4401.1,1314.2
827,102,8736,4393.8,1302.7
827,102,8749,4384.9,1298.4
827,102,8750,4369.8,1305.3
827,102,8753,4415.6,1307.4
827,102,8775,4403.7,1300.9
827,102,8776,4406.5,1283.1
828,102,8108,4396.2,1304.9
828,102,8109,4383.5,1291.5
828,102,8126,4396,1307.3
828,102,8137,4378.9,1305
828,102,8146,4372,1299.8
828,102,8147,4385.2,1289.3
828,102,8160,4400.2,1295
828,102,8161,4403.3,1294.4
828,102,8174,4396.7,1315.8
828,102,8175,4394.5,1314.3
828,102,8182,4405.2,1295.9
828,102,8183,4401,1313.9
828,102,8184,4386.1,1303.7
828,102,8192,4401.2,1318.9
828,102,8193,4402.8,1319.3
828,102,8207,4398.7,1304.9
828,102,8208,4384,1299.8
828,102,8209,4380.9,1331.1
828,102,8212,4391.3,1303.8
828,102,8213,4392.6,1297.3
828,102,8214,4405.6,1303.3
828,102,8215,4389.6,1308.2
828,102,8216,4386.3,1316.7
828,102,8217,4379.3,1301.4
828,102,8223,4397.8,1321.5
829,240,2210,4428.9,6832.3
829,240,2211,4413.6,6869.3
829,240,2212,4393.6,6842.6
829,240,2225,4407.1,6864.4
829,240,2226,4406.8,6851.9
829,240,2236,4404.9,6845.2
829,240,2237,4404.8,6858.9
829,240,2258,4412.7,6842.7
829,240,2259,4403.6,6846.5
829,240,2263,4393.8,6834
829,240,2264,4405.6,6851.9
829,240,2265,4414.5,6849.8
829,240,2276,4384.5,6856.6
829,240,2278,4416.1,6850.4
829,240,2279,4403.3,6831.8
829,240,2284,4413.5,6855.2
829,240,2285,4407,6836.9
829,240,2286,4410.8,6860.3
829,240,2287,4409.8,6861
829,240,2303,4394.5,6856.3
829,240,2304,4399.9,6858.3
830,240,8547,4408.8,6848.7
830,240,8549,4390,6845.1
830,240,8550,4403.1,6860.1
830,240,8551,4397.7,6851.7
830,240,8555,4419.4,6855.2
830,240,8588,4402.7,6846.7
830,240,8613,4416,6863.5
830,240,8618,4392.7,6846.7
830,240,8619,4403.6,6866.6
830,240,8620,4392.5,6858.6
830,240,8635,4415.8,6846
830,240,8636,4415,6858
830,240,8637,4419.2,6816.8
830,240,8661,4402.2,6860.4
830,240,8664,4400.2,6863.6
830,240,8665,4409.2,6859
830,240,8667,4416.3,6860.9
830,240,8668,4411.4,6853.8
830,240,8669,4398.7,6856.8
830,240,8670,4408.7,6856.5
830,240,8671,4409.7,6847.3
830,240,8672,4430.2,6852.4
830,240,8674,4399,6845.8
830,240,8675,4407.3,6846
830,240,8687,4396.6,6863.2
830,240,8688,4419.3,6865
830,240,8699,4406.4,6859.3
830,240,8700,4414.8,6860.2
830,240,8701,4392.7,6854.7
830,240,8708,4411.1,6866.3
831,189,1842,4420.1,9426.4
831,189,1857,4408,9421.3
831,189,1859,4432.5,9424.3
831,189,1860,4412.8,9408.4
831,189,1871,4420.4,9442
831,189,1902,4409.9,9395.7
831,189,1903,4435.6,9398.2
831,189,1904,4418.8,9419.2
831,189,1905,4401,9409.5
831,189,1906,4427,9412.6
831,189,1907,4400.3,9410.1
831,189,1908,4431.5,9418.9
831,189,1913,4413.9,9410.7
831,189,1914,4423.8,9420.9
832,189,749,4414.4,9427.4
832,189,750,4411.9,9403
832,189,778,4429.1,9414.6
832,189,779,4398.7,9414.8
833,189,2410,4420.4,9374.5
833,189,2411,4425.7,9370.9
833,189,2422,4418.6,9354
833,189,2431,4412.7,9366.9
833,189,2432,4419.1,9372.3
833,189,2433,4415.6,9351.6
833,189,2434,4421.6,9360
833,189,2446,4421.2,9347.9
833,189,2504,4417.6,9353.3
833,189,2506,4411.6,9360.6
833,189,2507,4427.4,9378.3
833,189,2508,4427.3,9351.5
833,189,2523,4414.7,9352.1
833,189,2530,4417,9360.7
833,189,2531,4427.4,9359.2
833,189,2541,4403.7,9375.1
833,189,2545,4416.3,9344.3
833,189,2559,4416.6,9361.8
833,189,2560,4412,9375
833,189,2561,4400.3,9375.4
833,189,2562,4405.1,9375.7
833,189,2564,4410.9,9369.5
833,189,2565,4412,9360.3
833,189,2577,4410.5,9359.4
833,189,2578,4408.3,9369.1
833,189,2584,4414.1,9343.6
833,189,2585,4404.1,9361.2
833,189,2586,4429.1,9358.5
833,189,2587,4415.1,9368.1
833,189,2607,4398.9,9364.2
833,189,2619,4403.8,9357.2
833,189,2620,4416.2,9375.1
833,189,2621,4421.4,9368.3
833,189,2638,4418,9376.4
833,189,2639,4398.8,9363.2
833,189,2640,4412.6,9382.2
833,189,2641,4419.6,9363.1
833,189,2642,4414,9344.6
833,189,2657,4421,9373.2
833,189,2658,4427.2,9345.9
833,189,2661,4411.7,9365.2
833,189,2662,4430.4,9381.4
833,189,2663,4412.4,9369.4
834,189,3450,4430.2,9351.5
834,189,3453,4410.2,9354.8
834,189,3454,4424.5,9365.5
834,189,3471,4419.6,9364.1
834,189,3472,4405.4,9347.2
834,189,3473,4403.5,9362.6
834,189,3474,4429.1,9370.2
834,189,3475,4412.6,9366.7
834,189,3479,4406.3,9351.7
834,189,3480,4403.4,9368.2
834,189,3482,4421,9365.9
834,189,3492,4419.4,9370.3
834,189,3493,4415.6,9351.5
834,189,3510,4433.7,9360.5
834,189,3511,4421.2,9352.3
834,189,3512,4416.1,9369
834,189,3533,4414,9376.3
834,189,3534,4410.2,9367.1
834,189,3541,4422.3,9394.3
834,189,3542,4402.6,9365.3
834,189,3543,4416.5,9358
834,189,3547,4422.8,9363.7
834,189,3548,4416.2,9350.3
834,189,3555,4406,9359.3
834,189,3556,4429,9386
834,189,3557,4417,9367.2
834,189,3564,4410,9344.2
834,189,3570,4426.8,9355.7
834,189,3571,4418.4,9377.4
834,189,3610,4410.8,9369.8
834,189,3611,4421.6,9390.1
834,189,3617,4405.6,9383.2
834,189,3618,4409.6,9354.5
834,189,3628,4404,9373.5
834,189,3629,4420.4,9366.8
834,189,3630,4414.3,9358.3
834,189,3633,4400.1,9370.4
834,189,3634,4424.6,9359.1
834,189,3644,4436.3,9359.8
834,189,3666,4409.6,9372.2
834,189,3667,4418.9,9351.4
834,189,3689,4399.7,9339.9
834,189,3690,4432.4,9360.7
834,189,3694,4417.6,9374.2
834,189,3695,4390.9,9369.6
834,189,3696,4404.4,9368
834,189,3704,4401.7,9362.6
834,189,3705,4417,9370.3
834,189,3706,4407.5,9357.7
834,189,3707,4401.3,9355.9
834,189,3708,4401.1,9374.6
834,189,3709,4436.5,9346.8
834,189,3713,4412.2,9371.2
